,market_ticker,end_period_ts,mean_dollars,previous_dollars,open_interest_fp,volume_fp,open_dollars,close_dollars,high_dollars,low_dollars,ask_close_dollars,bid_close_dollars,ask_high_dollars,bid_high_dollars,ask_low_dollars,bid_low_dollars,ask_open_dollars,bid_open_dollars,price,yes_ask,yes_bid
8115,KXMLBGAME-26APR191605CWSATH-CWS,1776621600,0.4149,0.42,15179.16,1371.29,0.41,0.41,0.42,0.41,0.42,0.41,0.42,0.41,0.42,0.41,0.42,0.41,"{'close_dollars': '0.4100', 'high_dollars': '0.4200', 'low_dollars': '0.4100', 'mean_dollars': '0.4149', 'open_dollars': '0.4100', 'previous_dollars': '0.4200'}","{'close_dollars': '0.4200', 'high_dollars': '0.4200', 'low_dollars': '0.4200', 'open_dollars': '0.4200'}","{'close_dollars': '0.4100', 'high_dollars': '0.4100', 'low_dollars': '0.4100', 'open_dollars': '0.4100'}"
8116,KXMLBGAME-26APR191605CWSATH-CWS,1776625200,0.4183,0.41,18756.51,3661.35,0.42,0.42,0.42,0.41,0.42,0.41,0.42,0.41,0.42,0.41,0.42,0.41,"{'close_dollars': '0.4200', 'high_dollars': '0.4200', 'low_dollars': '0.4100', 'mean_dollars': '0.4183', 'open_dollars': '0.4200', 'previous_dollars': '0.4100'}","{'close_dollars': '0.4200', 'high_dollars': '0.4200', 'low_dollars': '0.4200', 'open_dollars': '0.4200'}","{'close_dollars': '0.4100', 'high_dollars': '0.4100', 'low_dollars': '0.4100', 'open_dollars': '0.4100'}"
8117,KXMLBGAME-26APR191605CWSATH-CWS,1776628800,0.4145,0.42,26752.54,8089.67,0.42,0.41,0.42,0.41,0.42,0.41,0.42,0.41,0.42,0.41,0.42,0.41,"{'close_dollars': '0.4100', 'high_dollars': '0.4200', 'low_dollars': '0.4100', 'mean_dollars': '0.4145', 'open_dollars': '0.4200', 'previous_dollars': '0.4200'}","{'close_dollars': '0.4200', 'high_dollars': '0.4200', 'low_dollars': '0.4200', 'open_dollars': '0.4200'}","{'close_dollars': '0.4100', 'high_dollars': '0.4100', 'low_dollars': '0.4100', 'open_dollars': '0.4100'}"
8118,KXMLBGAME-26APR191605CWSATH-CWS,1776632400,0.6111,0.41,120279.42,164810.53,0.42,0.77,0.83,0.4,0.77,0.76,0.83,0.81,0.41,0.4,0.42,0.41,"{'close_dollars': '0.7700', 'high_dollars': '0.8300', 'low_dollars': '0.4000', 'mean_dollars': '0.6111', 'open_dollars': '0.4200', 'previous_dollars': '0.4100'}","{'close_dollars': '0.7700', 'high_dollars': '0.8300', 'low_dollars': '0.4100', 'open_dollars': '0.4200'}","{'close_dollars': '0.7600', 'high_dollars': '0.8100', 'low_dollars': '0.4000', 'open_dollars': '0.4100'}"
8119,KXMLBGAME-26APR191605CWSATH-CWS,1776636000,0.9154,0.77,291331.54,240274.07,0.77,0.97,0.99,0.72,0.98,0.97,0.99,0.98,0.73,0.7,0.77,0.76,"{'close_dollars': '0.9700', 'high_dollars': '0.9900', 'low_dollars': '0.7200', 'mean_dollars': '0.9154', 'open_dollars': '0.7700', 'previous_dollars': '0.7700'}","{'close_dollars': '0.9800', 'high_dollars': '0.9900', 'low_dollars': '0.7300', 'open_dollars': '0.7700'}","{'close_dollars': '0.9700', 'high_dollars': '0.9800', 'low_dollars': '0.7000', 'open_dollars': '0.7600'}"
8120,KXMLBGAME-26APR191605CWSATH-CWS,1776639600,0.954,0.97,600989.56,486385.34,0.98,0.99,0.99,0.8,1.0,0.99,1.0,0.99,0.81,0.74,0.98,0.97,"{'close_dollars': '0.9900', 'high_dollars': '0.9900', 'low_dollars': '0.8000', 'mean_dollars': '0.9540', 'open_dollars': '0.9800', 'previous_dollars': '0.9700'}","{'close_dollars': '1.0000', 'high_dollars': '1.0000', 'low_dollars': '0.8100', 'open_dollars': '0.9800'}","{'close_dollars': '0.9900', 'high_dollars': '0.9900', 'low_dollars': '0.7400', 'open_dollars': '0.9700'}"
8121,KXMLBGAME-26APR191605CWSATH-CWS,1776643200,0.99,0.99,599963.15,1026.41,0.99,0.99,0.99,0.99,1.0,0.99,1.0,0.99,1.0,0.99,1.0,0.99,"{'close_dollars': '0.9900', 'high_dollars': '0.9900', 'low_dollars': '0.9900', 'mean_dollars': '0.9900', 'open_dollars': '0.9900', 'previous_dollars': '0.9900'}","{'close_dollars': '1.0000', 'high_dollars': '1.0000', 'low_dollars': '1.0000', 'open_dollars': '1.0000'}","{'close_dollars': '0.9900', 'high_dollars': '0.9900', 'low_dollars': '0.9900', 'open_dollars': '0.9900'}"
8122,KXMLBGAME-26APR191605CWSATH-ATH,1776610800,0.59,0.59,59098.68,7292.47,0.58,0.59,0.59,0.58,0.59,0.58,0.59,0.58,0.59,0.58,0.59,0.58,"{'close_dollars': '0.5900', 'high_dollars': '0.5900', 'low_dollars': '0.5800', 'mean_dollars': '0.5900', 'open_dollars': '0.5800', 'previous_dollars': '0.5900'}","{'close_dollars': '0.5900', 'high_dollars': '0.5900', 'low_dollars': '0.5900', 'open_dollars': '0.5900'}","{'close_dollars': '0.5800', 'high_dollars': '0.5800', 'low_dollars': '0.5800', 'open_dollars': '0.5800'}"
8123,KXMLBGAME-26APR191605CWSATH-ATH,1776614400,0.5982,0.59,81058.59,23369.95,0.59,0.6,0.6,0.59,0.6,0.59,0.6,0.59,0.59,0.58,0.59,0.58,"{'close_dollars': '0.6000', 'high_dollars': '0.6000', 'low_dollars': '0.5900', 'mean_dollars': '0.5982', 'open_dollars': '0.5900', 'previous_dollars': '0.5900'}","{'close_dollars': '0.6000', 'high_dollars': '0.6000', 'low_dollars': '0.5900', 'open_dollars': '0.5900'}","{'close_dollars': '0.5900', 'high_dollars': '0.5900', 'low_dollars': '0.5800', 'open_dollars': '0.5800'}"
8124,KXMLBGAME-26APR191605CWSATH-ATH,1776618000,0.6,0.6,90249.87,9209.28,0.6,0.6,0.6,0.59,0.6,0.59,0.6,0.59,0.6,0.59,0.6,0.59,"{'close_dollars': '0.6000', 'high_dollars': '0.6000', 'low_dollars': '0.5900', 'mean_dollars': '0.6000', 'open_dollars': '0.6000', 'previous_dollars': '0.6000'}","{'close_dollars': '0.6000', 'high_dollars': '0.6000', 'low_dollars': '0.6000', 'open_dollars': '0.6000'}","{'close_dollars': '0.5900', 'high_dollars': '0.5900', 'low_dollars': '0.5900', 'open_dollars': '0.5900'}"
8125,KXMLBGAME-26APR191605CWSATH-ATH,1776621600,0.5999,0.6,105128.62,15025.38,0.6,0.6,0.6,0.59,0.6,0.59,0.6,0.59,0.6,0.59,0.6,0.59,"{'close_dollars': '0.6000', 'high_dollars': '0.6000', 'low_dollars': '0.5900', 'mean_dollars': '0.5999', 'open_dollars': '0.6000', 'previous_dollars': '0.6000'}","{'close_dollars': '0.6000', 'high_dollars': '0.6000', 'low_dollars': '0.6000', 'open_dollars': '0.6000'}","{'close_dollars': '0.5900', 'high_dollars': '0.5900', 'low_dollars': '0.5900', 'open_dollars': '0.5900'}"
8126,KXMLBGAME-26APR191605CWSATH-ATH,1776625200,0.6,0.6,176909.52,71925.45,0.6,0.6,0.6,0.59,0.6,0.59,0.6,0.59,0.6,0.59,0.6,0.59,"{'close_dollars': '0.6000', 'high_dollars': '0.6000', 'low_dollars': '0.5900', 'mean_dollars': '0.6000', 'open_dollars': '0.6000', 'previous_dollars': '0.6000'}","{'close_dollars': '0.6000', 'high_dollars': '0.6000', 'low_dollars': '0.6000', 'open_dollars': '0.6000'}","{'close_dollars': '0.5900', 'high_dollars': '0.5900', 'low_dollars': '0.5900', 'open_dollars': '0.5900'}"
8127,KXMLBGAME-26APR191605CWSATH-ATH,1776628800,0.5999,0.6,257365.28,80776.16,0.6,0.6,0.6,0.59,0.6,0.59,0.6,0.59,0.6,0.59,0.6,0.59,"{'close_dollars': '0.6000', 'high_dollars': '0.6000', 'low_dollars': '0.5900', 'mean_dollars': '0.5999', 'open_dollars': '0.6000', 'previous_dollars': '0.6000'}","{'close_dollars': '0.6000', 'high_dollars': '0.6000', 'low_dollars': '0.6000', 'open_dollars': '0.6000'}","{'close_dollars': '0.5900', 'high_dollars': '0.5900', 'low_dollars': '0.5900', 'open_dollars': '0.5900'}"
8128,KXMLBGAME-26APR191605CWSATH-ATH,1776632400,0.448,0.6,468764.57,332518.32,0.6,0.24,0.61,0.18,0.24,0.23,0.61,0.6,0.18,0.17,0.6,0.59,"{'close_dollars': '0.2400', 'high_dollars': '0.6100', 'low_dollars': '0.1800', 'mean_dollars': '0.4480', 'open_dollars': '0.6000', 'previous_dollars': '0.6000'}","{'close_dollars': '0.2400', 'high_dollars': '0.6100', 'low_dollars': '0.1800', 'open_dollars': '0.6000'}","{'close_dollars': '0.2300', 'high_dollars': '0.6000', 'low_dollars': '0.1700', 'open_dollars': '0.5900'}"
8129,KXMLBGAME-26APR191605CWSATH-ATH,1776636000,0.116,0.24,505454.09,147352.69,0.24,0.03,0.28,0.02,0.03,0.02,0.33,0.27,0.03,0.02,0.24,0.23,"{'close_dollars': '0.0300', 'high_dollars': '0.2800', 'low_dollars': '0.0200', 'mean_dollars': '0.1160', 'open_dollars': '0.2400', 'previous_dollars': '0.2400'}","{'close_dollars': '0.0300', 'high_dollars': '0.3300', 'low_dollars': '0.0300', 'open_dollars': '0.2400'}","{'close_dollars': '0.0200', 'high_dollars': '0.2700', 'low_dollars': '0.0200', 'open_dollars': '0.2300'}"
8130,KXMLBGAME-26APR191605CWSATH-ATH,1776639600,0.0635,0.03,616308.32,193895.55,0.02,0.01,0.19,0.01,0.01,0.0,0.22,0.14,0.01,0.0,0.03,0.02,"{'close_dollars': '0.0100', 'high_dollars': '0.1900', 'low_dollars': '0.0100', 'mean_dollars': '0.0635', 'open_dollars': '0.0200', 'previous_dollars': '0.0300'}","{'close_dollars': '0.0100', 'high_dollars': '0.2200', 'low_dollars': '0.0100', 'open_dollars': '0.0300'}","{'close_dollars': '0.0000', 'high_dollars': '0.1400', 'low_dollars': '0.0000', 'open_dollars': '0.0200'}"
8131,KXMLBGAME-26APR191605CWSATH-ATH,1776643200,,0.01,616308.32,0.00,,,,,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,{'previous_dollars': '0.0100'},"{'close_dollars': '0.0100', 'high_dollars': '0.0100', 'low_dollars': '0.0100', 'open_dollars': '0.0100'}","{'close_dollars': '0.0000', 'high_dollars': '0.0000', 'low_dollars': '0.0000', 'open_dollars': '0.0000'}"
8132,KXMLBGAME-26APR191610TORAZ-TOR,1776610800,0.5009,0.5,19182.64,1100.72,0.5,0.51,0.51,0.49,0.51,0.5,0.51,0.5,0.5,0.49,0.5,0.49,"{'close_dollars': '0.5100', 'high_dollars': '0.5100', 'low_dollars': '0.4900', 'mean_dollars': '0.5009', 'open_dollars': '0.5000', 'previous_dollars': '0.5000'}","{'close_dollars': '0.5100', 'high_dollars': '0.5100', 'low_dollars': '0.5000', 'open_dollars': '0.5000'}","{'close_dollars': '0.5000', 'high_dollars': '0.5000', 'low_dollars': '0.4900', 'open_dollars': '0.4900'}"
8133,KXMLBGAME-26APR191610TORAZ-TOR,1776614400,0.51,0.51,21563.00,2380.36,0.51,0.51,0.51,0.51,0.51,0.5,0.51,0.5,0.51,0.5,0.51,0.5,"{'close_dollars': '0.5100', 'high_dollars': '0.5100', 'low_dollars': '0.5100', 'mean_dollars': '0.5100', 'open_dollars': '0.5100', 'previous_dollars': '0.5100'}","{'close_dollars': '0.5100', 'high_dollars': '0.5100', 'low_dollars': '0.5100', 'open_dollars': '0.5100'}","{'close_dollars': '0.5000', 'high_dollars': '0.5000', 'low_dollars': '0.5000', 'open_dollars': '0.5000'}"
8134,KXMLBGAME-26APR191610TORAZ-TOR,1776618000,0.5091,0.51,24615.25,3259.07,0.51,0.51,0.51,0.5,0.51,0.5,0.51,0.5,0.51,0.5,0.51,0.5,"{'close_dollars': '0.5100', 'high_dollars': '0.5100', 'low_dollars': '0.5000', 'mean_dollars': '0.5091', 'open_dollars': '0.5100', 'previous_dollars': '0.5100'}","{'close_dollars': '0.5100', 'high_dollars': '0.5100', 'low_dollars': '0.5100', 'open_dollars': '0.5100'}","{'close_dollars': '0.5000', 'high_dollars': '0.5000', 'low_dollars': '0.5000', 'open_dollars': '0.5000'}"
8135,KXMLBGAME-26APR191610TORAZ-TOR,1776621600,0.51,0.51,49895.75,25300.50,0.51,0.51,0.51,0.5,0.51,0.5,0.51,0.5,0.51,0.5,0.51,0.5,"{'close_dollars': '0.5100', 'high_dollars': '0.5100', 'low_dollars': '0.5000', 'mean_dollars': '0.5100', 'open_dollars': '0.5100', 'previous_dollars': '0.5100'}","{'close_dollars': '0.5100', 'high_dollars': '0.5100', 'low_dollars': '0.5100', 'open_dollars': '0.5100'}","{'close_dollars': '0.5000', 'high_dollars': '0.5000', 'low_dollars': '0.5000', 'open_dollars': '0.5000'}"
8136,KXMLBGAME-26APR191610TORAZ-TOR,1776625200,0.5074,0.51,62733.43,13020.68,0.51,0.5,0.51,0.5,0.51,0.5,0.51,0.5,0.51,0.49,0.51,0.5,"{'close_dollars': '0.5000', 'high_dollars': '0.5100', 'low_dollars': '0.5000', 'mean_dollars': '0.5074', 'open_dollars': '0.5100', 'previous_dollars': '0.5100'}","{'close_dollars': '0.5100', 'high_dollars': '0.5100', 'low_dollars': '0.5100', 'open_dollars': '0.5100'}","{'close_dollars': '0.5000', 'high_dollars': '0.5000', 'low_dollars': '0.4900', 'open_dollars': '0.5000'}"
8137,KXMLBGAME-26APR191610TORAZ-TOR,1776628800,0.5168,0.5,115150.10,52923.15,0.51,0.5,0.52,0.5,0.51,0.5,0.52,0.51,0.51,0.5,0.51,0.5,"{'close_dollars': '0.5000', 'high_dollars': '0.5200', 'low_dollars': '0.5000', 'mean_dollars': '0.5168', 'open_dollars': '0.5100', 'previous_dollars': '0.5000'}","{'close_dollars': '0.5100', 'high_dollars': '0.5200', 'low_dollars': '0.5100', 'open_dollars': '0.5100'}","{'close_dollars': '0.5000', 'high_dollars': '0.5100', 'low_dollars': '0.5000', 'open_dollars': '0.5000'}"
8138,KXMLBGAME-26APR191610TORAZ-TOR,1776632400,0.6432,0.5,388814.52,314269.90,0.51,0.98,0.99,0.5,0.98,0.97,0.99,0.98,0.51,0.5,0.51,0.5,"{'close_dollars': '0.9800', 'high_dollars': '0.9900', 'low_dollars': '0.5000', 'mean_dollars': '0.6432', 'open_dollars': '0.5100', 'previous_dollars': '0.5000'}","{'close_dollars': '0.9800', 'high_dollars': '0.9900', 'low_dollars': '0.5100', 'open_dollars': '0.5100'}","{'close_dollars': '0.9700', 'high_dollars': '0.9800', 'low_dollars': '0.5000', 'open_dollars': '0.5000'}"
8139,KXMLBGAME-26APR191610TORAZ-TOR,1776636000,0.9891,0.98,392997.45,16982.99,0.98,0.99,0.99,0.97,1.0,0.99,1.0,0.99,0.98,0.96,0.98,0.97,"{'close_dollars': '0.9900', 'high_dollars': '0.9900', 'low_dollars': '0.9700', 'mean_dollars': '0.9891', 'open_dollars': '0.9800', 'previous_dollars': '0.9800'}","{'close_dollars': '1.0000', 'high_dollars': '1.0000', 'low_dollars': '0.9800', 'open_dollars': '0.9800'}","{'close_dollars': '0.9900', 'high_dollars': '0.9900', 'low_dollars': '0.9600', 'open_dollars': '0.9700'}"
8140,KXMLBGAME-26APR191610TORAZ-TOR,1776639600,0.99,0.99,394628.45,3462.14,0.99,0.99,0.99,0.99,1.0,0.99,1.0,0.99,1.0,0.99,1.0,0.99,"{'close_dollars': '0.9900', 'high_dollars': '0.9900', 'low_dollars': '0.9900', 'mean_dollars': '0.9900', 'open_dollars': '0.9900', 'previous_dollars': '0.9900'}","{'close_dollars': '1.0000', 'high_dollars': '1.0000', 'low_dollars': '1.0000', 'open_dollars': '1.0000'}","{'close_dollars': '0.9900', 'high_dollars': '0.9900', 'low_dollars': '0.9900', 'open_dollars': '0.9900'}"
8141,KXMLBGAME-26APR191610TORAZ-AZ,1776610800,0.502,0.51,34858.07,3776.03,0.51,0.5,0.51,0.49,0.5,0.49,0.51,0.5,0.5,0.49,0.51,0.5,"{'close_dollars': '0.5000', 'high_dollars': '0.5100', 'low_dollars': '0.4900', 'mean_dollars': '0.5020', 'open_dollars': '0.5100', 'previous_dollars': '0.5100'}","{'close_dollars': '0.5000', 'high_dollars': '0.5100', 'low_dollars': '0.5000', 'open_dollars': '0.5100'}","{'close_dollars': '0.4900', 'high_dollars': '0.5000', 'low_dollars': '0.4900', 'open_dollars': '0.5000'}"
8142,KXMLBGAME-26APR191610TORAZ-AZ,1776614400,0.4999,0.5,40682.07,5860.00,0.5,0.5,0.5,0.49,0.5,0.49,0.5,0.49,0.5,0.49,0.5,0.49,"{'close_dollars': '0.5000', 'high_dollars': '0.5000', 'low_dollars': '0.4900', 'mean_dollars': '0.4999', 'open_dollars': '0.5000', 'previous_dollars': '0.5000'}","{'close_dollars': '0.5000', 'high_dollars': '0.5000', 'low_dollars': '0.5000', 'open_dollars': '0.5000'}","{'close_dollars': '0.4900', 'high_dollars': '0.4900', 'low_dollars': '0.4900', 'open_dollars': '0.4900'}"
8143,KXMLBGAME-26APR191610TORAZ-AZ,1776618000,0.5,0.5,43609.40,2927.33,0.5,0.5,0.5,0.5,0.5,0.49,0.5,0.49,0.5,0.49,0.5,0.49,"{'close_dollars': '0.5000', 'high_dollars': '0.5000', 'low_dollars': '0.5000', 'mean_dollars': '0.5000', 'open_dollars': '0.5000', 'previous_dollars': '0.5000'}","{'close_dollars': '0.5000', 'high_dollars': '0.5000', 'low_dollars': '0.5000', 'open_dollars': '0.5000'}","{'close_dollars': '0.4900', 'high_dollars': '0.4900', 'low_dollars': '0.4900', 'open_dollars': '0.4900'}"
8144,KXMLBGAME-26APR191610TORAZ-AZ,1776621600,0.5,0.5,54335.56,10726.16,0.5,0.5,0.5,0.5,0.5,0.49,0.5,0.49,0.5,0.49,0.5,0.49,"{'close_dollars': '0.5000', 'high_dollars': '0.5000', 'low_dollars': '0.5000', 'mean_dollars': '0.5000', 'open_dollars': '0.5000', 'previous_dollars': '0.5000'}","{'close_dollars': '0.5000', 'high_dollars': '0.5000', 'low_dollars': '0.5000', 'open_dollars': '0.5000'}","{'close_dollars': '0.4900', 'high_dollars': '0.4900', 'low_dollars': '0.4900', 'open_dollars': '0.4900'}"
8145,KXMLBGAME-26APR191610TORAZ-AZ,1776625200,0.5072,0.5,64982.68,11934.24,0.5,0.5,0.51,0.49,0.5,0.49,0.51,0.5,0.5,0.49,0.5,0.49,"{'close_dollars': '0.5000', 'high_dollars': '0.5100', 'low_dollars': '0.4900', 'mean_dollars': '0.5072', 'open_dollars': '0.5000', 'previous_dollars': '0.5000'}","{'close_dollars': '0.5000', 'high_dollars': '0.5100', 'low_dollars': '0.5000', 'open_dollars': '0.5000'}","{'close_dollars': '0.4900', 'high_dollars': '0.5000', 'low_dollars': '0.4900', 'open_dollars': '0.4900'}"
8146,KXMLBGAME-26APR191610TORAZ-AZ,1776628800,0.4974,0.5,79897.53,23652.52,0.5,0.5,0.5,0.49,0.5,0.49,0.5,0.49,0.5,0.49,0.5,0.49,"{'close_dollars': '0.5000', 'high_dollars': '0.5000', 'low_dollars': '0.4900', 'mean_dollars': '0.4974', 'open_dollars': '0.5000', 'previous_dollars': '0.5000'}","{'close_dollars': '0.5000', 'high_dollars': '0.5000', 'low_dollars': '0.5000', 'open_dollars': '0.5000'}","{'close_dollars': '0.4900', 'high_dollars': '0.4900', 'low_dollars': '0.4900', 'open_dollars': '0.4900'}"
8147,KXMLBGAME-26APR191610TORAZ-AZ,1776632400,0.118,0.5,241648.10,191644.23,0.5,0.03,0.5,0.02,0.03,0.02,0.51,0.49,0.03,0.01,0.5,0.49,"{'close_dollars': '0.0300', 'high_dollars': '0.5000', 'low_dollars': '0.0200', 'mean_dollars': '0.1180', 'open_dollars': '0.5000', 'previous_dollars': '0.5000'}","{'close_dollars': '0.0300', 'high_dollars': '0.5100', 'low_dollars': '0.0300', 'open_dollars': '0.5000'}","{'close_dollars': '0.0200', 'high_dollars': '0.4900', 'low_dollars': '0.0100', 'open_dollars': '0.4900'}"
8148,KXMLBGAME-26APR191610TORAZ-AZ,1776636000,0.0159,0.03,354231.11,121960.51,0.03,0.01,0.06,0.01,0.01,0.0,0.06,0.02,0.01,0.0,0.03,0.02,"{'close_dollars': '0.0100', 'high_dollars': '0.0600', 'low_dollars': '0.0100', 'mean_dollars': '0.0159', 'open_dollars': '0.0300', 'previous_dollars': '0.0300'}","{'close_dollars': '0.0100', 'high_dollars': '0.0600', 'low_dollars': '0.0100', 'open_dollars': '0.0300'}","{'close_dollars': '0.0000', 'high_dollars': '0.0200', 'low_dollars': '0.0000', 'open_dollars': '0.0200'}"
8149,KXMLBGAME-26APR191610TORAZ-AZ,1776639600,0.01,0.01,400309.92,46855.81,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,"{'close_dollars': '0.0100', 'high_dollars': '0.0100', 'low_dollars': '0.0100', 'mean_dollars': '0.0100', 'open_dollars': '0.0100', 'previous_dollars': '0.0100'}","{'close_dollars': '0.0100', 'high_dollars': '0.0100', 'low_dollars': '0.0100', 'open_dollars': '0.0100'}","{'close_dollars': '0.0000', 'high_dollars': '0.0000', 'low_dollars': '0.0000', 'open_dollars': '0.0000'}"
8150,KXMLBGAME-26APR191510LADCOL-LAD,1776607200,0.72,0.72,105454.10,11101.36,0.72,0.72,0.72,0.71,0.72,0.71,0.72,0.71,0.72,0.71,0.72,0.71,"{'close_dollars': '0.7200', 'high_dollars': '0.7200', 'low_dollars': '0.7100', 'mean_dollars': '0.7200', 'open_dollars': '0.7200', 'previous_dollars': '0.7200'}","{'close_dollars': '0.7200', 'high_dollars': '0.7200', 'low_dollars': '0.7200', 'open_dollars': '0.7200'}","{'close_dollars': '0.7100', 'high_dollars': '0.7100', 'low_dollars': '0.7100', 'open_dollars': '0.7100'}"
8151,KXMLBGAME-26APR191510LADCOL-LAD,1776610800,0.7088,0.72,129196.05,27470.49,0.72,0.69,0.72,0.68,0.69,0.68,0.72,0.71,0.69,0.68,0.72,0.71,"{'close_dollars': '0.6900', 'high_dollars': '0.7200', 'low_dollars': '0.6800', 'mean_dollars': '0.7088', 'open_dollars': '0.7200', 'previous_dollars': '0.7200'}","{'close_dollars': '0.6900', 'high_dollars': '0.7200', 'low_dollars': '0.6900', 'open_dollars': '0.7200'}","{'close_dollars': '0.6800', 'high_dollars': '0.7100', 'low_dollars': '0.6800', 'open_dollars': '0.7100'}"
8152,KXMLBGAME-26APR191510LADCOL-LAD,1776614400,0.6815,0.69,148609.01,23239.67,0.69,0.68,0.69,0.67,0.68,0.67,0.69,0.68,0.68,0.67,0.69,0.68,"{'close_dollars': '0.6800', 'high_dollars': '0.6900', 'low_dollars': '0.6700', 'mean_dollars': '0.6815', 'open_dollars': '0.6900', 'previous_dollars': '0.6900'}","{'close_dollars': '0.6800', 'high_dollars': '0.6900', 'low_dollars': '0.6800', 'open_dollars': '0.6900'}","{'close_dollars': '0.6700', 'high_dollars': '0.6800', 'low_dollars': '0.6700', 'open_dollars': '0.6800'}"
8153,KXMLBGAME-26APR191510LADCOL-LAD,1776618000,0.68,0.68,213446.05,64979.82,0.68,0.68,0.68,0.67,0.68,0.67,0.68,0.67,0.68,0.67,0.68,0.67,"{'close_dollars': '0.6800', 'high_dollars': '0.6800', 'low_dollars': '0.6700', 'mean_dollars': '0.6800', 'open_dollars': '0.6800', 'previous_dollars': '0.6800'}","{'close_dollars': '0.6800', 'high_dollars': '0.6800', 'low_dollars': '0.6800', 'open_dollars': '0.6800'}","{'close_dollars': '0.6700', 'high_dollars': '0.6700', 'low_dollars': '0.6700', 'open_dollars': '0.6700'}"
8154,KXMLBGAME-26APR191510LADCOL-LAD,1776621600,0.6715,0.68,295341.07,89083.65,0.68,0.67,0.68,0.66,0.67,0.66,0.68,0.67,0.67,0.66,0.68,0.67,"{'close_dollars': '0.6700', 'high_dollars': '0.6800', 'low_dollars': '0.6600', 'mean_dollars': '0.6715', 'open_dollars': '0.6800', 'previous_dollars': '0.6800'}","{'close_dollars': '0.6700', 'high_dollars': '0.6800', 'low_dollars': '0.6700', 'open_dollars': '0.6800'}","{'close_dollars': '0.6600', 'high_dollars': '0.6700', 'low_dollars': '0.6600', 'open_dollars': '0.6700'}"
8155,KXMLBGAME-26APR191510LADCOL-LAD,1776625200,0.6664,0.67,443546.18,158308.75,0.67,0.66,0.67,0.65,0.66,0.65,0.67,0.66,0.66,0.65,0.67,0.66,"{'close_dollars': '0.6600', 'high_dollars': '0.6700', 'low_dollars': '0.6500', 'mean_dollars': '0.6664', 'open_dollars': '0.6700', 'previous_dollars': '0.6700'}","{'close_dollars': '0.6600', 'high_dollars': '0.6700', 'low_dollars': '0.6600', 'open_dollars': '0.6700'}","{'close_dollars': '0.6500', 'high_dollars': '0.6600', 'low_dollars': '0.6500', 'open_dollars': '0.6600'}"
8156,KXMLBGAME-26APR191510LADCOL-LAD,1776628800,0.6718,0.66,1011238.31,615385.24,0.66,0.81,0.9,0.58,0.81,0.8,0.9,0.83,0.59,0.58,0.66,0.65,"{'close_dollars': '0.8100', 'high_dollars': '0.9000', 'low_dollars': '0.5800', 'mean_dollars': '0.6718', 'open_dollars': '0.6600', 'previous_dollars': '0.6600'}","{'close_dollars': '0.8100', 'high_dollars': '0.9000', 'low_dollars': '0.5900', 'open_dollars': '0.6600'}","{'close_dollars': '0.8000', 'high_dollars': '0.8300', 'low_dollars': '0.5800', 'open_dollars': '0.6500'}"
8157,KXMLBGAME-26APR191510LADCOL-LAD,1776632400,0.7058,0.81,1718777.57,850761.94,0.81,0.65,0.97,0.48,0.62,0.61,0.97,0.87,0.49,0.48,0.81,0.8,"{'close_dollars': '0.6500', 'high_dollars': '0.9700', 'low_dollars': '0.4800', 'mean_dollars': '0.7058', 'open_dollars': '0.8100', 'previous_dollars': '0.8100'}","{'close_dollars': '0.6200', 'high_dollars': '0.9700', 'low_dollars': '0.4900', 'open_dollars': '0.8100'}","{'close_dollars': '0.6100', 'high_dollars': '0.8700', 'low_dollars': '0.4800', 'open_dollars': '0.8000'}"
8158,KXMLBGAME-26APR191510LADCOL-LAD,1776636000,0.2658,0.65,2315210.83,1850643.23,0.62,0.01,0.8,0.01,0.02,0.0,0.82,0.77,0.01,0.0,0.62,0.61,"{'close_dollars': '0.0100', 'high_dollars': '0.8000', 'low_dollars': '0.0100', 'mean_dollars': '0.2658', 'open_dollars': '0.6200', 'previous_dollars': '0.6500'}","{'close_dollars': '0.0200', 'high_dollars': '0.8200', 'low_dollars': '0.0100', 'open_dollars': '0.6200'}","{'close_dollars': '0.0000', 'high_dollars': '0.7700', 'low_dollars': '0.0000', 'open_dollars': '0.6100'}"
8159,KXMLBGAME-26APR191510LADCOL-LAD,1776639600,0.0517,0.01,2490270.57,541202.96,0.02,0.01,0.25,0.01,0.01,0.0,0.25,0.19,0.01,0.0,0.02,0.0,"{'close_dollars': '0.0100', 'high_dollars': '0.2500', 'low_dollars': '0.0100', 'mean_dollars': '0.0517', 'open_dollars': '0.0200', 'previous_dollars': '0.0100'}","{'close_dollars': '0.0100', 'high_dollars': '0.2500', 'low_dollars': '0.0100', 'open_dollars': '0.0200'}","{'close_dollars': '0.0000', 'high_dollars': '0.1900', 'low_dollars': '0.0000', 'open_dollars': '0.0000'}"
